# Input file: /home/rlomba/cupy/pictures/patchy_black.jpg
# std_scale: 1.0
# min_pts: 5
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
70 31 617.580627 582.870972 3.374631 188.440979 164.591293 1.144902
71 30 566.566650 622.766663 3.360225 189.795425 148.937897 1.274326
72 31 391.387085 624.193542 3.223870 182.769775 139.423767 1.310894
73 31 273.225800 432.580658 3.306727 184.000000 154.967743 1.187344
74 30 557.400024 633.633362 3.337497 170.283371 163.883286 1.039053
75 91 141.615387 685.329651 7.319737 4311.239258 564.408936 7.638503
76 6 670.000000 634.500000 0.957427 4.000000 1.500000 2.666667
77 32 91.468750 637.406250 3.507525 208.205399 185.482101 1.122509
78 28 154.750000 633.571411 3.162883 146.930237 133.176895 1.103271
79 30 351.299988 731.266663 3.246366 180.281082 135.885574 1.326712
80 877 282.831238 755.714966 19.284397 186311.546875 139834.203125 1.332375
81 2351 458.584015 722.418091 37.593277 2877537.750000 445023.500000 6.466035
82 1008 145.409729 761.463318 20.369123 264994.906250 153225.531250 1.729443
83 32 95.281250 685.375000 3.297578 182.794891 165.173859 1.106682
84 29 312.379303 664.172424 3.285105 175.280930 137.684601 1.273061
85 31 605.580627 664.032288 3.333680 183.637253 160.878876 1.141463
86 32 235.187500 737.843750 3.359193 189.697647 171.396103 1.106779
87 1078 637.652161 771.782959 21.805511 386912.937500 125654.812500 3.079173
88 391 220.335037 707.168823 12.727316 34287.195312 29048.775391 1.180332
89 34 207.441177 760.970581 3.251031 189.100403 170.252533 1.110705
90 32 201.562500 667.218750 3.322949 191.782349 161.561401 1.187055
91 31 51.677418 671.161316 3.355149 177.161484 171.806259 1.031170
92 65 488.415375 839.830750 4.802120 1150.522461 348.400574 3.302298
93 32 644.468750 830.812500 3.205677 191.969391 136.874359 1.402523
94 5 0.400000 833.799988 0.894427 3.000000 1.000000 3.000000
95 542 14.479705 808.621765 15.016027 78108.023438 44102.718750 1.771048
96 296 224.712845 797.469604 12.437454 34980.441406 10807.876953 3.236569
97 32 494.718750 786.625000 3.316478 202.471405 149.497345 1.354348
98 33 167.606064 836.424255 3.330026 192.073532 173.865875 1.104722
99 33 288.909088 789.575745 3.324782 194.462082 170.325790 1.141707
100 7 0.428571 598.857117 1.714286 18.876169 1.695259 11.134681
101 26 502.807678 844.692322 3.337300 209.678955 79.897972 2.624334
102 44 514.159119 841.545471 4.223300 518.960388 265.835052 1.952190
103 16 587.187500 845.687500 2.667806 84.684189 29.190807 2.901057
104 87 178.597702 843.494263 6.417171 3038.736328 543.930359 5.586627
105 20 668.849976 791.049988 2.770379 126.379250 27.120750 4.659873
106 32 666.000000 803.718750 3.384102 192.546265 173.922485 1.107081
107 34 462.029419 756.176453 3.369027 201.835907 184.075851 1.096482
108 25 28.520000 828.760010 3.192491 138.876938 115.923065 1.198009
109 38 246.842102 814.736816 3.326216 213.673431 206.747620 1.033499
110 30 257.866669 818.833313 3.253886 164.561249 153.072083 1.075057
111 32 579.781250 822.156250 3.343312 196.760910 160.926590 1.222675
112 32 408.062500 729.593750 3.286306 184.088913 161.504837 1.139835
113 22 434.409088 778.545471 3.182143 111.500000 111.272728 1.002043
