# Input file: /home/rlomba/cupy/pictures/2sp_white.jpg
# std_scale: 1.0
# min_pts: 5
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
367 10 363.200012 57.000000 1.249000 9.600000 6.000000 1.600000
368 21 444.095245 108.095238 2.541269 120.016418 15.602627 7.692065
369 8 247.875000 128.125000 1.103970 6.000000 3.750000 1.600000
370 9 638.666687 77.888885 1.196703 8.493232 4.395657 1.932187
371 10 678.000000 37.200001 1.249000 9.600000 6.000000 1.600000
372 10 392.700012 94.300003 1.272792 10.000000 6.200000 1.612903
373 10 340.899994 69.800003 1.284523 10.500000 6.000000 1.750000
374 12 76.416664 81.250000 1.389444 14.639520 8.527146 1.716813
375 10 130.500000 74.000000 1.284523 12.000000 4.500000 2.666667
376 11 266.636353 77.909088 1.329885 12.986081 6.468464 2.007599
377 11 412.818176 97.181816 1.323656 10.000000 9.272727 1.078431
378 9 385.000000 75.000000 1.154701 6.000000 6.000000 1.000000
379 9 400.000000 74.666664 1.247219 10.162277 3.837722 2.647997
380 9 82.333336 88.888885 1.196703 8.493232 4.395657 1.932187
381 9 382.000000 130.000000 1.154701 6.000000 6.000000 1.000000
382 11 112.636360 88.909088 1.329885 12.986081 6.468464 2.007599
383 18 689.055542 93.111115 1.866700 49.045609 13.676612 3.586094
384 13 1017.384644 70.615387 1.418391 15.153846 11.000000 1.377622
385 12 1032.416626 69.750000 1.389444 14.639520 8.527146 1.716813
386 17 187.000000 150.000000 1.878673 48.000000 12.000000 4.000000
387 10 356.000000 84.199997 1.249000 9.600000 6.000000 1.600000
388 18 107.500000 125.944443 1.817270 41.286987 18.157455 2.273831
389 20 120.150002 126.150002 2.157545 73.793396 19.306606 3.822184
390 11 121.636360 94.909088 1.329885 12.986081 6.468464 2.007599
391 10 160.500000 82.000000 1.284523 12.000000 4.500000 2.666667
392 25 374.880005 148.520004 2.763186 172.337814 18.542187 9.294363
393 9 375.000000 107.000000 1.154701 6.000000 6.000000 1.000000
394 20 388.950012 109.849998 2.318405 90.792709 16.707289 5.434318
395 12 155.666672 105.083336 1.401884 14.283668 9.299665 1.535933
396 10 142.000000 77.800003 1.249000 9.600000 6.000000 1.600000
397 10 918.299988 94.300003 1.272792 10.000000 6.200000 1.612903
398 9 358.000000 93.000000 1.154701 6.000000 6.000000 1.000000
