# Input file: /home/rlomba/cupy/pictures/run.nc
# std_scale: 1.0
# min_pts: 5
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
111 331 2687.077637 3629.321289 30.861286 163620.437500 151630.234375 1.079075
112 340 2081.654541 4106.517090 31.302309 183644.765625 149498.984375 1.228402
113 286 1876.169434 610.224792 29.416140 135652.750000 111825.718750 1.213073
114 232 2839.299805 3718.015381 27.515512 97843.000000 77804.992188 1.257542
115 434 2493.298340 3973.349365 33.434444 245989.234375 239162.859375 1.028543
116 357 1560.229248 4402.602539 31.575020 190711.937500 165210.609375 1.154356
117 290 3624.751221 3073.478027 28.910814 125668.960938 116723.242188 1.076640
118 401 3453.350830 3166.484375 32.405247 223234.171875 197855.921875 1.128266
119 134 3245.466797 4455.726074 22.884033 53621.066406 16551.919922 3.239568
120 381 3392.247803 3668.743652 31.767569 206680.531250 177816.453125 1.162325
121 211 2771.988037 107.294060 26.393002 77261.304688 69719.296875 1.108177
122 292 1884.580078 3233.730225 29.165382 135947.437500 112433.453125 1.209137
123 315 2749.955566 4401.860352 29.606075 160190.687500 115913.000000 1.381991
124 274 1759.783447 2933.624756 28.148724 113728.164062 103375.898438 1.100142
125 378 2260.578369 1489.179688 32.245441 203911.703125 189120.750000 1.078209
126 368 2213.010498 3989.200195 31.529665 196522.390625 169313.718750 1.160700
127 371 2502.782715 3643.566406 31.643740 191593.125000 179898.937500 1.065004
128 325 2306.948975 4200.407227 30.353031 152692.000000 146732.625000 1.040614
129 345 3353.515869 4006.510742 31.098085 174029.468750 159616.890625 1.090295
130 313 2894.955566 292.694183 30.097286 142608.593750 140921.421875 1.011972
131 298 2218.135010 4409.536621 29.489004 137822.453125 121318.765625 1.136036
132 410 2459.479004 4339.016602 32.477432 221989.296875 210472.000000 1.054721
133 338 2561.447021 651.816040 30.936380 172252.609375 151233.546875 1.138984
134 241 2909.839111 3561.113281 27.269602 96482.156250 82732.968750 1.166188
135 378 2490.921143 4153.276855 31.792921 204437.328125 177641.218750 1.150844
136 389 1238.467285 2187.732178 32.052414 202480.218750 197161.781250 1.026975
137 260 1750.465698 393.790741 27.934004 107056.789062 95823.453125 1.117229
138 219 2805.403809 3888.152832 26.002998 79224.828125 68853.320312 1.150632
139 336 3338.330566 4333.736816 30.717882 167873.968750 149171.703125 1.125374
140 113 2591.854980 21.467560 20.860144 31413.134766 17758.318359 1.768925
141 298 2907.387451 3143.050049 29.313925 137755.843750 118317.414062 1.164291
142 350 3432.562012 309.995789 30.965837 177129.968750 158479.109375 1.117687
143 356 2707.183105 291.342743 31.382521 194214.890625 156396.187500 1.241814
144 342 3109.775635 638.292603 30.952129 170495.781250 157151.937500 1.084911
145 367 3053.973389 1080.859985 31.451733 187647.578125 175393.031250 1.069869
146 332 2309.762207 695.330994 30.471554 158639.125000 149628.031250 1.060223
147 321 3485.065186 3397.994873 30.644588 163591.078125 137857.046875 1.186672
148 256 3952.640137 3582.358643 28.223003 105863.890625 98049.828125 1.079695
149 291 3817.629395 368.694672 29.102325 125981.296875 120479.812500 1.045663
150 316 4354.075684 3476.307373 29.741810 142838.812500 136686.968750 1.045007
151 310 1826.857544 907.541809 29.677309 145020.046875 128010.171875 1.132879
152 312 1699.405518 4237.057617 29.595484 146279.062500 126999.445312 1.151809
153 316 2993.492432 476.266846 29.619692 146451.703125 130783.359375 1.119804
154 368 2229.169922 3247.140137 31.281563 196962.718750 163138.609375 1.207334
155 314 3017.759033 3899.326172 29.941025 147019.203125 134470.796875 1.093317
156 338 2045.715088 3867.532715 31.291662 192739.921875 138218.906250 1.394454
157 293 3110.189941 322.901764 29.154646 135962.593750 113085.445312 1.202300
158 268 3003.726318 3426.914062 28.014101 106726.445312 103597.242188 1.030205
159 321 3200.772949 796.099609 30.202932 154954.421875 137867.281250 1.123939
160 423 3833.025391 3748.533691 33.402889 257624.640625 214338.859375 1.201950
161 316 2648.629395 4252.802734 29.889809 156818.218750 125496.398438 1.249583
162 321 2549.666504 180.108078 29.331522 151250.531250 124918.039062 1.210798
163 286 1872.964600 206.130966 28.390596 123676.937500 106846.492188 1.157520
164 468 3079.715820 3713.688965 34.467239 299021.500000 256958.109375 1.163697
165 265 2950.291748 4298.034668 28.792835 112440.187500 107252.078125 1.048373
166 308 3211.167480 1368.785767 29.541691 138121.250000 130673.882812 1.056992
167 350 3692.976807 3646.006104 31.227423 180266.609375 161036.546875 1.119414
168 366 2907.250732 637.076416 31.403246 184917.125000 176018.875000 1.050553
169 386 3010.608398 4078.081543 32.742249 223704.828125 190108.359375 1.176723
170 171 2940.169678 18.903425 24.026724 72653.390625 26062.087891 2.787704
171 181 2609.050537 445.009491 25.029957 59806.871094 53589.410156 1.116020
172 295 4024.808350 3255.051270 29.181025 134008.531250 117193.460938 1.143481
173 415 3639.738281 4171.199219 33.026184 245547.187500 207105.296875 1.185615
174 386 3851.156982 4210.826660 32.564842 215278.171875 194062.796875 1.109322
175 390 4130.268555 3869.761963 32.443882 220753.687500 189762.406250 1.163316
176 147 2938.233887 4454.262207 23.180758 59257.089844 19733.000000 3.002944
177 380 3415.965576 1398.361450 31.996334 208597.953125 180432.875000 1.156097
178 242 3151.083252 3553.439941 27.171215 97250.390625 81412.148438 1.194544
179 321 3218.268066 3846.482178 29.978735 152863.750000 135626.828125 1.127091
180 304 2247.612305 864.460510 29.737680 144399.015625 124437.203125 1.160417
181 367 2028.280151 1298.646118 31.584490 191582.468750 174529.390625 1.097709
182 316 3274.892334 437.949768 30.372501 156608.734375 134897.750000 1.160944
183 350 3017.000977 820.023987 31.500555 192857.734375 154442.015625 1.248739
184 300 2772.075684 1672.539185 30.001625 139822.921875 130206.335938 1.073856
185 309 3450.529297 4166.597168 29.195816 134201.921875 129188.343750 1.038808
186 292 2284.640137 256.466949 29.430920 139311.453125 113612.835938 1.226195
187 349 4394.551758 4353.015137 31.083138 175695.609375 161494.734375 1.087934
188 222 3092.204102 144.870422 26.637602 83250.992188 74271.734375 1.120897
189 297 3227.742676 2664.197754 29.442535 133137.656250 124320.632812 1.070922
190 273 2230.550049 545.563354 28.140987 115837.171875 100355.664062 1.154266
191 339 1762.356079 4420.481934 30.198784 167196.109375 141960.562500 1.177765
192 316 3687.711426 535.175171 30.015827 154007.500000 130692.648438 1.178395
193 248 4024.561035 3738.768799 27.462866 96236.359375 90807.484375 1.059784
194 381 3841.049561 905.148560 31.770996 195756.953125 188823.015625 1.036722
195 231 240.707092 453.772125 26.856892 89250.953125 77367.648438 1.153595
196 359 4134.653320 3118.117188 31.498375 185701.406250 170479.578125 1.089288
197 321 3165.265869 2859.119141 29.883354 146979.843750 139677.937500 1.052277
198 242 2685.779297 2302.543213 27.589365 101038.968750 83164.914062 1.214923
199 319 2670.516846 4025.116455 30.272015 149210.156250 143119.828125 1.042554
200 365 4342.469727 268.073608 31.273926 185871.078125 171120.250000 1.086202
201 393 3038.458008 2726.447998 32.342007 208310.406250 202769.750000 1.027325
202 128 4068.967773 16.599888 21.754038 43591.585938 16982.898438 2.566793
203 305 3549.954834 3990.922119 29.721132 144441.281250 124979.164062 1.155723
204 283 261.124817 90.785881 29.161324 126891.562500 113766.757812 1.115366
205 212 4176.690918 340.053497 25.933832 77219.148438 65364.347656 1.181365
206 342 3976.012207 150.448822 30.849453 166544.984375 158932.562500 1.047897
207 93 3435.888672 4460.258789 21.231853 34955.921875 6967.694824 5.016856
208 339 3536.897949 3568.120117 30.921013 171409.609375 152711.359375 1.122442
209 344 3118.755127 4325.099609 30.836298 170348.156250 156753.609375 1.086726
210 285 299.256165 3470.759277 28.252823 126612.203125 100881.078125 1.255064
211 259 4158.971191 3587.029053 27.912497 104587.218750 97201.617188 1.075982
212 348 590.626343 915.922302 31.404732 175479.765625 167737.718750 1.046156
213 278 3719.177002 2295.272705 28.737118 118778.726562 110799.773438 1.072012
214 291 3566.437988 181.900528 29.516115 133203.765625 120315.734375 1.107118
215 256 91.574211 217.995300 28.043215 111150.507812 90173.500000 1.232630
216 250 3721.324219 1567.526123 28.521873 108879.367188 94494.953125 1.152224
217 284 3558.486572 3784.579590 29.264826 128818.796875 114407.328125 1.125966
218 338 3521.691162 1558.407349 30.642591 169964.843750 147406.468750 1.153035
219 325 436.032196 1816.167358 30.506611 159557.468750 142904.843750 1.116529
220 333 65.229103 1833.427979 30.695827 162613.578125 151150.296875 1.075840
221 155 104.496338 3906.025879 24.861069 51223.902344 44577.375000 1.149101
222 277 777.188721 1249.858887 29.443806 128737.703125 111404.046875 1.155593
223 323 501.494965 3524.913086 30.138212 157388.968750 135995.734375 1.157308
224 378 4313.473145 473.146484 31.727661 202983.203125 177528.421875 1.143384
225 293 360.433044 3118.721191 29.309933 132653.671875 119054.460938 1.114227
226 269 1235.304810 859.154907 28.567177 111475.210938 108051.289062 1.031688
227 349 4189.127930 4154.685059 31.165031 173626.734375 165342.687500 1.050102
228 278 687.133179 3942.883301 28.385252 118589.835938 105401.031250 1.125130
229 323 3758.292725 153.764572 30.336849 153980.640625 143284.140625 1.074652
230 227 4449.489746 3340.048340 26.242083 113214.796875 43108.035156 2.626304
231 310 397.383362 4052.311035 29.619335 147883.359375 124081.187500 1.191827
232 268 474.365051 1396.983154 28.645805 117636.523438 102279.507812 1.150148
233 306 3344.313232 631.599426 29.083870 138680.734375 120155.945312 1.154173
234 231 762.335205 216.035202 28.098053 100805.914062 81568.726562 1.235840
235 350 3463.872803 499.097412 31.140598 172670.406250 166737.484375 1.035582
236 306 3927.024902 3904.062012 30.129450 154571.375000 123210.460938 1.254531
237 264 4401.117676 3834.313965 27.928511 103341.171875 102579.265625 1.007427
238 317 348.324524 1524.462280 30.170216 151281.406250 137265.265625 1.102110
239 310 697.160461 464.237091 29.303408 139862.125000 126331.687500 1.107102
240 354 402.402710 2330.694336 30.992954 173383.812500 166655.562500 1.040372
241 383 4051.118652 663.915039 31.820492 217360.906250 170443.328125 1.275268
242 275 3621.384521 1405.592163 28.492975 114856.515625 108402.140625 1.059541
243 255 627.304565 3405.068359 28.274284 111000.664062 92855.312500 1.195415
244 363 138.144455 675.994507 32.217258 190965.078125 185811.437500 1.027736
245 303 1763.988647 1140.917603 29.944414 146516.234375 125174.156250 1.170499
246 245 233.752655 1057.673096 27.627439 106374.257812 80628.226562 1.319318
247 421 1655.144775 982.270264 33.390621 241077.562500 228309.453125 1.055925
248 353 381.281433 4231.352539 31.427210 180211.609375 168435.750000 1.069913
249 296 354.527954 1211.348267 29.240440 132135.156250 120945.828125 1.092515
250 302 1051.147339 3500.662842 29.618698 146143.171875 118791.554688 1.230249
251 311 1556.182861 134.601990 30.316538 157362.156250 128475.601562 1.224841
252 309 934.039978 249.073517 29.914356 152969.859375 123544.578125 1.238175
253 236 2391.077148 48.932522 26.835411 86815.320312 83137.539062 1.044237
254 346 4015.285156 856.121765 30.495893 166298.046875 155481.812500 1.069566
255 257 1252.764160 1565.883179 27.780010 103852.976562 94481.367188 1.099190
256 345 3837.009766 3194.037354 31.034731 172292.218750 159996.093750 1.076853
257 336 1219.637451 1186.272827 30.656155 165332.750000 150439.968750 1.098995
258 273 1107.817749 3769.596680 28.762680 120146.460938 105704.179688 1.136629
259 318 748.530029 3788.600342 30.273996 161551.718750 129900.015625 1.243662
260 338 561.907104 2418.493896 30.872229 163858.921875 158287.031250 1.035201
261 332 1491.426880 3907.420166 31.101055 169136.156250 151999.343750 1.112743
262 355 1375.321411 3011.132324 31.153646 175446.687500 169098.453125 1.037542
263 33 640.911865 4464.684570 16.988808 8553.298828 971.148254 8.807407
264 368 2019.806274 974.564331 31.830820 198430.953125 174427.031250 1.137616
265 302 1735.915894 1494.740112 29.376362 143655.000000 116962.132812 1.228218
266 319 950.683411 475.314392 30.319685 163494.875000 129756.507812 1.260013
267 330 2308.804199 2844.815674 30.502756 163031.843750 144006.140625 1.132117
268 392 1756.118408 3892.937012 32.456875 218947.593750 194004.343750 1.128571
269 382 1596.373291 3059.389404 32.063549 213641.640625 179081.546875 1.192985
270 257 2348.135010 1678.469482 28.330917 105899.632812 100379.070312 1.054997
271 309 1360.465332 76.349815 29.678219 137135.218750 135030.968750 1.015584
272 371 2431.430908 3333.799561 31.876009 199261.609375 177704.062500 1.121311
273 248 2397.653320 529.487854 27.716621 98648.031250 91868.328125 1.073798
274 389 1949.384033 1724.263062 32.632504 225862.234375 188376.234375 1.198995
275 346 2147.869629 2932.822266 30.789251 170860.109375 157140.296875 1.087309
276 233 1022.290771 4058.835205 26.778826 92866.398438 74219.179688 1.251245
277 353 2384.382812 3831.253662 31.494669 178436.859375 171708.843750 1.039183
278 208 1409.382080 780.129089 26.718409 87161.070312 61324.589844 1.421307
279 272 2841.680176 807.677124 28.749195 117583.437500 107228.960938 1.096564
280 53 2589.383301 4460.147461 17.585400 11929.434570 4460.619141 2.674390
281 339 4274.519531 687.319092 30.977758 183018.046875 142293.656250 1.286200
282 356 425.602448 1003.125793 31.747751 190546.359375 168273.046875 1.132364
283 268 3094.396484 1688.772827 28.235559 111999.109375 101663.039062 1.101670
284 167 3691.784180 698.295654 24.839699 55413.546875 47627.234375 1.163484
285 357 2069.389893 3150.274170 31.548124 201832.718750 153483.703125 1.315011
286 279 2046.338379 1479.426880 29.092628 127568.890625 108571.429688 1.174977
287 359 2846.315918 3334.130371 31.532227 194228.796875 162718.171875 1.193652
288 250 3894.873291 521.105774 27.659517 109051.242188 82210.968750 1.326481
289 341 3420.522705 1001.019165 31.394300 181716.921875 154373.406250 1.177126
290 228 3982.959961 1029.892456 27.129988 89586.546875 78229.718750 1.145173
291 378 4413.963867 1280.214233 32.032772 209442.171875 178423.078125 1.173851
292 368 3514.237793 687.251526 31.457970 184959.546875 179214.656250 1.032056
293 286 4117.105469 1228.333862 29.010780 131232.953125 109471.890625 1.198782
294 337 91.894035 907.126709 30.937073 165353.046875 157190.484375 1.051928
295 292 3292.471191 3270.701172 29.148607 131357.750000 116737.500000 1.125240
296 231 4451.363281 3057.195801 27.952383 135280.296875 45208.246094 2.992381
297 227 3903.878906 3371.699463 27.192934 87412.921875 80443.500000 1.086637
298 310 3695.744873 3875.037109 29.695473 142013.375000 131351.187500 1.081173
299 250 3613.791504 374.060944 27.840492 99197.328125 94575.914062 1.048865
300 114 3243.746826 13.976893 22.724520 47858.378906 11011.649414 4.346159
301 304 2641.170654 3822.207031 29.670305 144920.562500 122698.843750 1.181108
302 182 4436.144043 4090.694336 24.913479 57500.152344 55463.871094 1.036714
303 249 3990.790771 318.976562 28.131643 110354.226562 86701.734375 1.272803
304 264 2876.918701 976.118896 27.934345 106783.296875 99223.210938 1.076193
305 200 3208.465332 3111.223145 25.739597 68735.429688 63769.941406 1.077866
306 287 3654.312744 3267.585205 28.986300 126079.757812 115059.218750 1.095781
307 205 109.085663 1201.841064 26.269049 75728.406250 65734.492188 1.152035
308 294 3028.939697 1429.043213 29.944258 145598.765625 118018.851562 1.233691
309 268 2132.398438 722.434753 28.369436 113262.210938 102430.882812 1.105743
310 411 216.452682 1381.758423 33.011440 240823.828125 207065.578125 1.163032
311 240 3404.699463 2633.972656 27.502968 99259.718750 82279.453125 1.206373
312 310 3028.453369 2549.608154 30.184875 148617.968750 133831.312500 1.110487
313 62 4461.768066 407.335297 21.127432 24088.740234 3586.100830 6.717251
314 98 4458.501953 1053.081421 20.356663 31321.232422 9289.350586 3.371735
315 220 1065.056274 1381.249268 27.167459 85759.023438 76616.578125 1.119327
316 422 279.335571 3867.509766 33.500896 244936.546875 228678.312500 1.071097
317 290 3758.954834 1071.103760 28.968843 128851.898438 114514.312500 1.125203
318 341 3519.272949 2433.762939 30.754044 171042.734375 151478.875000 1.129152
319 284 1206.336792 3285.761719 29.307083 133102.171875 110826.875000 1.200992
320 346 143.615707 3143.279297 31.572580 183201.375000 161701.046875 1.132963
321 268 1554.570068 692.723877 28.739477 116495.101562 104861.531250 1.110942
322 323 4027.407715 1423.317993 30.531992 157462.812500 143638.593750 1.096243
323 131 4378.668457 95.061211 23.673853 43731.207031 29687.914062 1.473031
324 266 1174.569092 3118.113770 28.511765 115561.656250 100675.242188 1.147866
325 254 898.421082 3386.862793 27.719559 106326.187500 88840.789062 1.196817
326 76 4461.567383 2564.503418 19.512171 24060.730469 4874.354004 4.936189
327 246 1231.790161 2396.591553 27.272671 99139.132812 83835.312500 1.182546
328 396 2757.102783 1412.178345 32.538090 218428.328125 200827.656250 1.087641
329 340 1387.496216 1156.722778 30.463879 164495.500000 151040.781250 1.089080
330 340 891.619263 1479.301270 30.958626 169479.093750 156389.312500 1.083700
331 276 1638.605835 1336.288452 28.343651 115129.710938 106598.343750 1.080033
332 358 1242.386475 2607.119385 31.523899 189688.312500 166076.421875 1.142175
333 267 1702.568237 229.061127 28.335936 108859.585938 105521.445312 1.031635
334 235 3395.757568 2799.511230 26.927452 87258.359375 83137.242188 1.049570
335 248 2727.694336 1022.930481 28.367235 103409.687500 96155.929688 1.075437
336 260 1373.916992 3287.932861 27.919138 110586.453125 92077.898438 1.201010
337 260 3283.450439 1148.759644 27.990492 105410.976562 98290.601562 1.072442
338 267 599.526428 4154.416504 28.087055 109341.835938 101289.820312 1.079495
339 349 2808.059570 454.028778 31.155998 173619.468750 165153.500000 1.051261
340 246 2819.507324 4168.891602 27.482788 97864.140625 87940.546875 1.112844
341 262 2233.459961 1315.660645 28.550451 115510.359375 98053.234375 1.178037
342 222 3934.179932 1192.702026 26.357973 80922.062500 73310.835938 1.103821
343 331 2957.463623 2933.298584 30.503647 159633.765625 148352.640625 1.076043
344 296 2678.435547 3421.167725 29.380186 132628.234375 122877.601562 1.079352
345 350 4071.024414 3429.555420 30.835054 172599.000000 160181.203125 1.077523
346 298 2728.383057 3140.014404 29.182367 137636.437500 116143.500000 1.185055
347 269 4245.096191 3327.738037 28.075296 110121.101562 101910.695312 1.080565
348 316 3350.537354 3013.165771 29.800465 146964.234375 133665.156250 1.099496
349 341 3652.013184 1885.390259 30.631380 167367.875000 152586.078125 1.096875
350 322 3595.668213 942.561584 30.748804 166619.343750 137828.093750 1.208892
351 285 4098.900879 2202.225342 28.984753 123003.070312 116429.953125 1.056455
352 196 3889.846191 1624.538940 26.154268 71642.742188 62430.226562 1.147565
353 358 4175.408203 1789.344482 31.129900 182171.328125 164755.953125 1.105704
354 321 2590.058594 3239.398926 30.048130 157193.015625 132634.718750 1.185157
355 307 755.590698 3254.516357 30.086203 154560.250000 123329.882812 1.253226
356 220 585.495117 577.427368 26.543255 82375.789062 72623.968750 1.134278
357 333 4271.840820 2994.582520 30.922411 170313.500000 148099.593750 1.149993
358 386 85.244461 1654.293579 32.361698 209056.781250 195193.156250 1.071025
359 268 866.164368 1107.504272 28.338949 113188.382812 102041.367188 1.109240
360 317 4355.753906 924.927612 30.682276 155634.625000 142789.828125 1.089956
361 346 986.076477 2964.940674 30.556520 162022.625000 161037.906250 1.006115
362 256 878.466675 2654.278076 27.971893 105825.421875 94475.843750 1.120132
363 287 3783.964844 1287.518555 29.410549 133611.406250 114637.960938 1.165508
