# Input file: C:\Users\Rodrigo\Documents\GitHub\TFG_DBSCANQ\pictures\lconf.jpg
# std_scale: 1.0
# min_pts: 5
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
280 73 312.205475 446.205475 5.223545 1030.685425 961.150208 1.072346
281 57 431.245605 445.017548 4.490817 656.418457 493.125397 1.331139
282 75 385.706665 447.093323 5.083166 1044.182617 893.710693 1.168368
283 74 493.189178 448.581085 5.200526 1149.841431 851.523438 1.350335
284 64 631.312500 447.812500 4.709532 767.126526 652.373474 1.175901
285 21 411.380951 445.523804 3.353679 167.761353 68.429123 2.451608
286 53 527.622620 448.452820 4.398938 592.430115 433.154785 1.367710
287 59 461.000000 449.423737 4.551786 627.345459 595.061279 1.054253
288 73 72.958900 450.452057 5.049018 1007.289917 853.669006 1.179954
289 78 103.256409 450.115387 5.268232 1279.543579 885.289734 1.445339
290 66 223.196976 451.121216 4.823349 801.779053 733.690613 1.092803
291 63 149.317459 451.539673 4.655261 786.039001 579.262573 1.356965
292 68 258.470581 451.485291 4.916848 897.814880 746.111572 1.203325
293 50 43.660000 453.980011 4.209988 477.611023 408.588989 1.168928
294 59 606.593201 454.000000 4.540286 635.201660 581.035645 1.093223
295 58 341.603455 454.620697 4.467381 627.074097 530.460388 1.182132
296 61 575.704895 457.655731 4.581608 704.878296 575.580750 1.224638
297 62 549.209656 463.919342 4.650478 762.086121 578.784851 1.316700
298 64 416.093750 466.000000 4.692810 762.824402 646.613098 1.179723
299 74 241.243240 468.270264 5.149411 991.622498 970.593750 1.021666
300 68 291.411774 467.808838 4.927392 971.602295 679.382996 1.430124
301 70 112.328575 470.985718 5.088402 959.618591 852.809998 1.125243
302 60 186.550003 469.933319 4.698552 746.963501 577.619812 1.293175
303 77 317.818176 470.350647 5.206124 1118.206543 968.780457 1.154241
304 67 367.492523 470.611938 4.960526 919.009827 729.646851 1.259527
305 74 622.202698 471.608093 5.161702 1079.861328 891.733276 1.210969
306 64 212.312500 471.468750 4.733008 751.148804 682.538696 1.100522
307 67 526.537292 472.000000 4.801518 816.073730 728.582947 1.120084
308 59 497.779663 470.949158 4.492900 650.136658 540.846436 1.202073
309 61 455.737701 473.655731 4.647534 713.772827 603.800903 1.182133
310 51 138.745102 475.568634 4.307303 526.460571 419.735504 1.254267
311 74 269.635132 475.918915 5.046623 1018.145203 866.516907 1.174986
312 49 342.448975 476.938782 4.316411 550.361938 362.576843 1.517918
313 69 36.579712 480.391296 4.947912 956.026855 733.219482 1.303875
314 68 87.176468 481.838226 4.897633 916.408630 714.694275 1.282239
315 60 476.466675 481.766663 4.661306 694.896423 608.770264 1.141476
316 62 574.177429 482.370972 4.699891 725.249756 644.266418 1.125698
317 61 392.868866 483.180328 4.728649 727.822266 636.144958 1.144114
318 72 597.277771 485.541656 5.003221 959.867920 842.451538 1.139375
319 33 164.333328 486.060608 3.786788 292.650726 180.561401 1.620782
320 76 429.052643 488.394745 5.178329 1031.796387 1006.151001 1.025489
321 61 548.573792 488.180328 4.658738 692.558105 631.376282 1.096902
322 66 64.242424 490.772736 4.792216 837.863403 677.848755 1.236063
323 49 190.632660 493.857147 4.265160 530.771118 360.616638 1.471843
324 60 220.216660 494.433319 4.566028 626.421021 624.495667 1.003083
325 65 247.461533 494.461548 4.756061 801.371033 668.936646 1.197977
326 76 293.565796 494.986847 5.190652 1077.301758 970.356079 1.110213
327 68 626.117676 495.235291 4.921881 883.986328 763.307739 1.158100
328 56 494.375000 497.625000 4.456636 631.026733 481.223297 1.311297
329 41 117.756096 497.487793 4.276438 437.905792 311.899078 1.403998
330 64 371.812500 498.734375 4.687474 745.455078 660.779297 1.128145
331 38 520.236816 497.894745 3.700809 291.598297 228.849075 1.274195
332 44 270.022736 500.000000 3.968562 400.758270 292.218994 1.371431
333 60 450.083344 500.933319 4.553967 672.940796 571.375854 1.177755
334 70 144.557144 503.528564 5.029505 955.635681 815.078613 1.172446
335 55 348.200012 501.654541 4.470583 599.837341 499.399017 1.201118
336 62 406.096771 502.000000 4.665279 755.016846 594.402466 1.270211
337 77 39.337662 505.207794 5.114147 1107.377930 906.518188 1.221573
338 61 322.295074 504.491791 4.773448 715.388245 674.546204 1.060547
339 73 95.671234 505.589050 5.071787 978.643372 899.137451 1.088425
340 66 169.272720 507.742432 4.757310 882.464355 611.247742 1.443710
341 49 557.653076 508.367340 4.267796 534.622559 357.867249 1.493913
342 60 583.133362 510.549988 4.788499 774.009705 601.773682 1.286214
343 75 468.573334 517.386658 5.179618 1009.357727 1002.775574 1.006564
344 68 508.044128 517.294128 4.882420 841.277588 779.707703 1.078965
345 58 198.706894 516.155151 4.494481 628.681030 542.939636 1.157921
346 64 229.312500 517.953125 4.727925 784.609619 645.999756 1.214566
347 59 534.898315 515.966125 4.597940 660.456787 586.865234 1.125398
348 49 422.551025 519.061218 4.172159 451.548370 401.390411 1.124961
349 67 74.626869 522.507446 4.862924 861.910522 722.507385 1.192944
350 57 122.228073 522.122803 4.492050 617.294495 532.880981 1.158410
351 76 336.434204 527.289490 5.191469 1132.139404 916.163269 1.235740
352 62 264.290314 526.580627 4.700499 725.814209 644.056763 1.126941
353 65 149.446152 527.861511 4.790721 836.900635 654.914734 1.277877
354 63 306.984131 528.095215 4.824561 855.679199 610.733521 1.401068
355 34 381.911774 526.323547 3.498640 237.009155 179.167313 1.322837
356 65 553.538452 531.153870 4.772704 799.698364 680.917053 1.174443
357 42 31.023809 532.119019 4.080678 502.662781 196.718170 2.555243
358 25 284.640015 529.599976 3.173389 128.928665 122.831329 1.049640
359 70 609.242859 532.028564 4.917628 976.178040 716.636292 1.362167
360 31 635.838684 531.677429 3.805631 366.774719 82.193024 4.462358
361 62 440.983856 533.822571 4.765522 778.092407 629.939880 1.235185
362 70 577.057129 535.200012 5.032709 959.289246 813.682190 1.178948
363 75 403.519989 537.466675 5.147668 1063.388428 923.998169 1.150856
364 59 91.203392 538.898315 4.549072 693.294067 527.655029 1.313915
365 76 493.763153 539.118408 5.103754 1018.300659 961.370361 1.059218
366 61 521.688538 538.639343 4.600690 735.647217 555.500305 1.324297
367 82 58.743904 541.756104 5.283134 1250.473022 1038.270874 1.204380
368 70 358.485718 541.528564 4.932297 889.009338 813.919250 1.092257
369 50 173.600006 541.900024 4.234383 515.160828 381.339142 1.350926
370 77 199.831161 544.220764 5.284198 1187.313477 962.738464 1.233267
371 64 465.125000 544.218750 4.723507 804.199707 623.737793 1.289323
