# Input file: /home/rlomba/cupy/pictures/2sp_white.jpg
# std_scale: 1.0
# min_pts: 5
# eps: 1.9317284234263357
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
189 9 244.000000 42.000000 1.154701 6.000000 6.000000 1.000000
190 62 380.725800 46.258064 5.242829 1578.530273 125.679443 12.559971
191 12 964.250000 42.583332 1.389444 14.639520 8.527146 1.716813
192 19 160.157898 43.473682 1.990281 60.423058 14.840099 4.071607
193 11 259.909088 43.636364 1.329885 12.986081 6.468464 2.007599
194 11 910.909119 43.363636 1.329885 12.986081 6.468464 2.007599
195 12 181.416672 43.500000 1.411756 13.738334 10.178332 1.349763
196 12 285.500000 44.333332 1.404358 14.946923 8.719743 1.714147
197 10 456.000000 44.200001 1.249000 9.600000 6.000000 1.600000
198 11 651.454529 43.636364 1.323656 11.000000 8.272727 1.329670
199 11 771.454529 44.181820 1.360603 14.128780 6.234856 2.266096
200 12 895.416687 43.750000 1.389444 14.639520 8.527146 1.716813
201 21 1024.714233 45.380951 2.129589 76.526161 18.711933 4.089699
202 11 230.727280 44.727272 1.360603 13.363636 7.000000 1.909091
203 11 270.545441 45.181820 1.360603 14.128780 6.234856 2.266096
204 11 1015.363647 44.909092 1.329885 12.986081 6.468464 2.007599
205 9 130.000000 46.000000 1.154701 6.000000 6.000000 1.000000
206 10 225.199997 45.700001 1.330413 12.527295 5.172705 2.421808
207 22 357.136353 47.454544 2.236530 91.539856 18.505600 4.946603
208 10 475.000000 46.200001 1.249000 9.600000 6.000000 1.600000
209 10 554.200012 46.500000 1.268858 10.500000 5.600000 1.875000
210 11 708.727295 45.545456 1.378705 12.833864 8.075227 1.589288
211 10 122.500000 47.000000 1.284523 12.000000 4.500000 2.666667
212 39 610.717957 48.897434 3.287456 304.275085 117.212082 2.595936
213 13 963.615356 47.384617 1.418391 15.153846 11.000000 1.377622
214 11 186.636368 47.909092 1.329885 12.986081 6.468464 2.007599
215 20 430.500000 49.849998 2.043893 66.595367 16.954634 3.927857
216 30 657.299988 50.066666 2.367605 113.086899 55.079765 2.053148
217 9 590.000000 49.000000 1.154701 6.000000 6.000000 1.000000
218 20 725.700012 50.500000 1.989975 60.798115 18.401886 3.303906
219 10 855.000000 49.799999 1.249000 9.600000 6.000000 1.600000
220 33 898.696960 51.787880 2.831023 199.985687 64.499161 3.100594
221 20 982.000000 50.650002 2.104162 73.834694 14.715304 5.017545
222 11 103.636360 51.454544 1.323656 11.000000 8.272727 1.329670
223 10 805.000000 50.799999 1.249000 9.600000 6.000000 1.600000
224 9 812.000000 51.000000 1.154701 6.000000 6.000000 1.000000
225 11 880.909119 51.363636 1.329885 12.986081 6.468464 2.007599
226 12 987.500000 51.500000 1.354006 11.000000 11.000000 1.000000
227 22 959.954529 53.636364 2.276814 98.809532 15.235925 6.485299
228 11 1034.090942 52.636364 1.329885 12.986081 6.468464 2.007599
229 12 130.416672 53.250000 1.389444 14.639520 8.527146 1.716813
230 19 716.736816 54.105263 2.045196 66.421471 13.052217 5.088903
231 10 825.500000 53.000000 1.284523 12.000000 4.500000 2.666667
232 54 912.388916 57.185184 4.739475 1049.930054 163.051392 6.439259
233 10 439.100006 53.500000 1.319091 11.043075 6.356925 1.737172
234 13 679.615356 54.384617 1.418391 15.153846 11.000000 1.377622
235 50 164.740005 57.779999 4.000500 720.000977 80.198997 8.977680
236 9 463.000000 55.000000 1.154701 6.000000 6.000000 1.000000
237 11 686.909119 55.363636 1.329885 12.986081 6.468464 2.007599
238 10 107.199997 55.700001 1.330413 12.527295 5.172705 2.421808
239 11 434.454559 55.636364 1.323656 11.000000 8.272727 1.329670
240 10 621.000000 55.799999 1.249000 9.600000 6.000000 1.600000
241 10 644.500000 55.799999 1.268858 10.500000 5.600000 1.875000
242 11 842.636353 56.545456 1.323656 11.000000 8.272727 1.329670
243 10 363.200012 57.000000 1.249000 9.600000 6.000000 1.600000
244 10 98.800003 58.000000 1.249000 9.600000 6.000000 1.600000
245 64 130.671875 65.250000 5.160108 1491.483521 212.625839 7.014592
246 50 411.100006 63.439999 4.129940 742.671753 110.148262 6.742474
247 10 424.799988 58.500000 1.268858 10.500000 5.600000 1.875000
248 23 438.086945 60.434784 2.409025 114.028969 19.449291 5.862886
249 11 449.636353 58.454544 1.323656 11.000000 8.272727 1.329670
250 20 1022.500000 59.500000 1.923538 57.000000 17.000000 3.352941
251 9 433.000000 60.000000 1.154701 6.000000 6.000000 1.000000
252 10 648.200012 60.000000 1.249000 9.600000 6.000000 1.600000
253 9 815.888916 59.666668 1.196703 8.493232 4.395657 1.932187
254 11 120.545456 61.181820 1.360603 14.128780 6.234856 2.266096
255 26 398.923065 62.846153 2.427651 101.725792 51.504978 1.975067
256 9 680.000000 61.000000 1.154701 6.000000 6.000000 1.000000
257 12 940.500000 61.500000 1.354006 11.000000 11.000000 1.000000
258 11 370.090912 62.363636 1.329885 12.986081 6.468464 2.007599
259 10 934.000000 61.799999 1.249000 9.600000 6.000000 1.600000
260 12 389.500000 63.500000 1.354006 11.000000 11.000000 1.000000
261 2604 525.833313 95.010368 21.796824 632098.250000 605066.125000 1.044676
